date,news_title
2020.10.23,택배기사 과로사 멈추려면…인력 늘리고 주 5일제 도입해야
2020.10.23,아이폰12 자급제폰 사전판매 '품절'…공시지원금 최대 24만원
2020.10.23,"판매 막았다는 해외 리콜제품, 국내 쇼핑몰서 버젓이 팔려"
2020.10.24,"""과로사 이어지는데 택배업체들 반성도 대책도 없어"""
2020.10.25,치고 올라오는 쿠팡이츠·위메프오…배달앱 시장판도 바뀔까
2020.10.25,카스도 뛰어든 '무알코올 맥주' 시장…치열한 4파전 예고
2020.10.26,고 장덕준 씨 유가족과 간담회 하는 환노위 의원들
2020.10.26,"국회 환노위 소속 의원들, 고 장덕준 씨 유가족과 간담회"
2020.10.26,"""아들의 죽음을 꼭 밝혀 주십시요"""
2020.10.26,쿠팡 물류창고 유가족과 만나는 여당 위원들
2020.10.26,쿠팡 물류창고 유가족과 간담회하는 여당 위원들
2020.10.26,아들 근무 일정 들어보이는 쿠팡 물류창고 유가족
2020.10.26,아들 근무 일정 설명하는 쿠팡 물류창고 유가족
2020.10.26,쿠팡 물류창고 근무자 고 장덕준 씨의 한의원 진료 소견서
2020.10.26,선서하는 엄성환 쿠팡풀필먼트서비스 전무
2020.10.26,국감 질의 답하는 엄성환 쿠팡풀필먼트서비스 전무
2020.10.26,"[연합시론] 한진의 첫 심야 배송 중단, '과로 사회' 극복 계기 되길"
2020.10.26,"쿠팡, OTT사업 진출하나…'쿠팡 플레이' 등 상표권 등록"
2020.10.26,"국감서 '인국공 靑 개입설' 또 논란…야당 ""내부 보고서 내라"""
2020.10.27,쿠팡 긴장하고 있니…네이버·CJ 동맹에 유통업계 '촉각'
2020.10.28,"쿠팡, 경영관리총괄 대표에 강한승 전 김앤장 변호사 선임"
2020.10.28,쿠팡 경영관리총괄 대표에 강한승 전 김앤장 변호사
2020.10.28,"쿠팡, 택배시장 진출하나…물류 자회사, 사업자 자격 신청"
2020.10.28,[신간] 2021 한국이 열광할 세계 트렌드
2020.10.29,"쿠팡, 신임 최고기술책임자로 전 우버 임원 영입"
2020.10.29,"""카드 신청부터 사용까지 30분""…우리카드, 언택트 에어카드"
2020.10.30,"'택배사업 재도전' 쿠팡 ""택배기사 직고용·주52시간 보장"""
2020.11.03,"'배민, 쿠팡 라이더 알고리즘 피해 증언대회'"
2020.11.03,'나의 사장님은 알고리즘?'
2020.11.04,"중소 시계제조업체들 ""쿠팡서 유명 시계 짝퉁 팔려…총 684종"""
2020.11.04,롤렉스가 20만원?…쿠팡서 유명시계 짝퉁 유통 논란(종합)
2020.11.04,밀양 얼음골사과축제 코로나19로 취소…온라인서 대체 판매
2020.11.05,"쿠팡, 여성 배송직원 위한 상담센터 개설"
2020.11.05,"쿠팡, 2023년까지 제천에 첨단물류센터 건립"
2020.11.05,"""온라인플랫폼법, 세계 최고 수위 규제…스타트업 성장 막아"""
2020.11.05,"""디지털경제 이끄는 플랫폼·핀테크 스타트업, 규제가 방해""(종합)"
2020.11.06,산재 신청 기자회견 하는 유족과 대책위 관계자
2020.11.06,숨진 칠곡 쿠팡 물류센터 노동자 유족 산재 신청
2020.11.08,"공정위, 배민·요기요 합병 심사 마무리 단계…연내 결론"
2020.11.09,'신천지 전체 신도명단 제출' 놓고 법정서 적법성 공방
2020.11.10,"불안한 거리두기 완화…겨울축제 앞두고 지자체 ""고민되네"""
2020.11.11,"쿠팡, 광군제 맞아 중국 징둥닷컴 상품 3일간 구매대행 판매"
2020.11.11,편의점·홈쇼핑도 통합…유통업 생존경쟁 불붙었다
2020.11.11,"[인터뷰] 이철우 경북도지사 ""경북서 차박시대 열겠다"""
2020.11.11,"배달앱 이용자 82% ""최소 주문금액 맞추려 필요 이상 주문"""
2020.11.11,제철 맞은 고성 가리비 이름값 톡톡…온라인 판매 '쑥'
2020.11.12,"동원홈푸드, 배달 샐러드 전문점 서울 서초에 개점"
2020.11.12,PS5 판매 시작하자마자 품절…중고장터에서 1.5배로 되팔아
2020.11.13,아이폰12 미니·프로맥스도 인기…새벽 '광클'전쟁에 매진
2020.11.16,"아마존, 11번가 통해 한국 진출…이커머스 시장 지각변동 오나"
2020.11.16,"관광객에 인기 끈 '가파도 새싹보리' 분말, 가파도 산 아니었다"
2020.11.17,[전국 주요 신문 톱뉴스](17일 조간)
2020.11.17,"하만, 블랙프라이데이 맞아 'JBL 퀀텀 시리즈' 특별전"
2020.11.17,"쿠팡, 삼성전자·현대차 이어 고용 3위 기업 됐다"
2020.11.17,보스턴컨설팅 선정 '떠오르는 테크기업'에 카뱅·토스·마켓컬리
2020.11.17,"농관원·서귀포시, 가짜 '가파도 새싹보리' 분말 제품 조사 돌입"
2020.11.19,[전국 주요 신문 톱뉴스](19일 조간)
2020.11.20,"서귀포시, 가짜 '가파도 새싹보리' 가파도마을협동조합 고발"
2020.11.21,"정총리 ""유동인구 많은 강남, 더 철저한 방역 필요"""
2020.11.22,불꽃 튀는 배달 앱 '속도전'…라이더 확보 경쟁 가열
2020.11.22,"'자가용 배달' 10만명, 보험가입 1% 미만…보장 사각 우려"""
2020.11.24,"U+알뜰모바일, 누적 가입자 60만명…1년새 10만명 증가"
2020.11.24,연말 성수기에 2단계 격상까지…더 뜨거워지는 배달시장
2020.11.25,"쿠팡, 소상공인 택배 이용 지원…""월 500건까지 1천500원 저렴"""
2020.11.25,'첫 12월 수능' 방한·보온용품 마케팅 후끈…수험생 방역용품도
2020.11.27,"쿠팡, 개발자 콘퍼런스 '리빌2020'…""기술·경험 공유"""
2020.11.27,오디오방송 플랫폼 '스푼라디오' K-ICT 정보보호 대상 수상
2020.11.27,韓유니콘기업 11개 세계 6위…미중과 격차 커·일본보다 상위
2020.11.27,"쿠팡, 첫 개발자 콘퍼런스 '리빌 2020' 내달 개최"
2020.11.29,"주문 급증에 라이더 부족…""점심땐 1㎞ 이내만 배달합니다"""
2020.12.01,씨푸드 뷔페도 문 앞까지…'보노보노' 배달 서비스
2020.12.01,구글플레이 올해의 앱은 '쿠팡이츠'…게임은 '카트 러쉬플'
2020.12.02,가미카제 머리띠가 수험생 응원용?…쿠팡서 버젓이 팔려
2020.12.03,"""나도 모르게 유료전환"" 막는다…구독경제 사업자, 7일전 알려야"
2020.12.05,"쿠팡 남양주2배송캠프, 코로나19 확진자 발생으로 폐쇄"
2020.12.05,"쿠팡 남양주2배송캠프·여주센터, 코로나19 확진자 발생해 폐쇄(종합)"
2020.12.07,"정보람 전 쿠팡 대표, '아이디어스' 개발 조직 이끈다"
2020.12.08,[아찔한 배달 오토바이] ① 무법 질주에 교통질서가 무너진다
2020.12.08,"홈쇼핑, 중기에 수수료 더 뗐다…쿠팡, 한해 수수료율 10%p↑"
2020.12.08,부천 코로나19 확진자 11명 추가…쿠팡 부천2물류센터 폐쇄(종합)
2020.12.09,"쿠팡, 채용·현장교육 결합한 물류전문가 양성 프로그램 운영"
2020.12.09,직원 코로나19 확진…쿠팡 부천 물류센터 폐쇄
2020.12.09,이동하는 쿠팡 배송차량
2020.12.09,확진자 나와 폐쇄된 쿠팡 부천 물류센터
2020.12.09,운영 멈춘 쿠팡 부천 물류센터 하역장
2020.12.09,부천 주민 9명 감염…4명은 관내 확진자 가족·접촉자
2020.12.09,"쿠팡, 미국 이어 중국으로 '로켓직구' 서비스 확대"
2020.12.10,크리스마스마켓 모델에 아역 배우 김준…AI가 추천
2020.12.10,수제품마켓 '아이디어스' KISA 정보보호관리체계 인증 획득
2020.12.13,"삼성 갤럭시, 브랜드 가치 평가에서 10년 연속 1위"
2020.12.14,해외직구인 척 TV·식품 불법수입…468억원어치 19만점 적발
2020.12.16,"전경련 ""한국 유니콘, 성장세 더디고 진출 산업분야 제한적"""
2020.12.16,"온라인 유통업체 배송기사 절반 ""주중 점심 못 먹는 날 있다"""
2020.12.16,"쿠팡이츠, 태사자 김형준 모델로 배달원 모집 광고"
2020.12.17,[결산2020] 비대면 소비 확산…온라인 쇼핑·배달시장 급성장
2020.12.17,"""양식 수산물 요리왕, 당신이 주인공""…온라인 경연대회"
2020.12.18,'코로나19가 바꾼 식생활' 온라인구매 비중 작년의 4배로 늘어
2020.12.20,올해 전동킥보드 사고 135%↑…머리·얼굴 부상 많아
2020.12.21,"CJ푸드빌, 빕스 배달 서비스 전국 확대"
2020.12.21,[부고] 전경수(쿠팡 전무)씨 장모상
2020.12.24,"""배달로 매출 조금이라도 만회를""…자영업자 생존 안간힘"
2020.12.24,서울시 '찾아가는 이동식 선별진료소' 운영 개시
2020.12.24,쿠팡도 OTT 시장 진출…월 2천900원에 무제한 영화·드라마
2020.12.24,쿠팡서 쇼핑에 영화·드라마도…'한국판 아마존' 노린다(종합)
2020.12.24,[그래픽] 쿠팡플레이 OTT 개요
2020.12.27,택배기사 허리 안 다치게…내년 67만개 상자에 '손잡이'
2020.12.28,2조원대 요기요 매물로 나오나…배달시장 지각변동 '촉각'
2020.12.28,"공정위 ""DH, 배민 인수하려면 반년 내 요기요 매각하라"" 명령"
2020.12.28,공정위 '요기요 매각' 초강수 근거는…소비자·음식점 손해 우려
2020.12.28,"공정위 ""DH, 배민 인수하려면 반년 내 요기요 매각하라"" 명령(종합)"
2020.12.28,공정위 '요기요 매각' 초강수 근거는…소비자·음식점 손해 우려(종합)
2020.12.28,"공정위 ""배민 사려면 반년 안에 요기요 팔아라""…DH, 조건 수용(종합2보)"
2020.12.28,2조원대 요기요 매물로 나온다…새 주인 누가 될까(종합)
2020.12.29,오늘부터 배달앱으로 음식 4번 시켜 먹으면 1만원 환급
2020.12.29,[연합뉴스 이 시각 헤드라인] - 08:00
2020.12.29,[전국 주요 신문 톱뉴스](29일 조간)
2020.12.29,쿠팡발 코로나19 피해자 집단민사소송 선포
2020.12.29,쿠팡발 코로나19 피해자 모임 집단민사소송
2020.12.29,"'코로나 집단감염' 쿠팡 노동자들, 사측 상대 손배소 제기"
2020.12.29,배달앱 음식 4번 시켜 먹으면 1만원 환급
2020.12.29,배달앱으로 음식 4번 시켜 먹으면 1만원 환급
2020.12.29,배달 나서는 라이더
2020.12.29,배달앱 음식 4번 주문ㆍ결제 만 원 환급
2020.12.29,배달앱으로 음식 4번 주문하면 만 원 환급
2020.12.30,"'코로나19' 진입, '환율' 급락…올해 포털검색어 순위 '요동'"
2020.12.30,"쿠팡 김범석, 이사회 의장으로…""큰 시야의 전략 수립"""
2020.12.30,"쿠팡, 2인 각자 대표체제로 운영"
2020.12.31,"국내 코로나19 확진자의 52%, 3만1천831명 11월 중순 이후 발생"
2021.01.03,아마존 진출·더 빠른 배송…새해 온라인 쇼핑시장 '격변'
2021.01.03,구독경제 '무료→유료' 일정 알려줘야…영업시간 외 해지도 가능
2021.01.04,신세계푸드 '노브랜드 버거' 배달 서비스 확대
2021.01.05,"코로나19로 배달시장 고성장…바로고 ""작년 배달 134% 증가"""
2021.01.07,폭설에 새벽배송 일부 지연…낮시간 배송도 차질 예상
2021.01.07,폭설에 상품 배송 일부 지연…배달 앱 멈추기도(종합)
2021.01.07,'표준 연구개발' 예산 역대 최대…탄소중립 전략 등 추진
2021.01.07,"올해 소프트뱅크 투자 대박? ""쿠팡 등 최소 6개사 IPO 준비"""
2021.01.07,"""눈썰매 파실 분 구해요""…대형마트·온라인몰서 품절 사태"
2021.01.07,"오픈마켓 전환 '박차'…SSG닷컴, 티몬·쿠팡서 임원 수혈"
2021.01.11,끊이지 않는 쿠팡 나스닥 상장 전망…올해는 가능할까
2021.01.11,화성시 쿠팡물류센터서 50대 근로자 숨진 채 발견
2021.01.12,"""쿠팡·쿠팡이츠 작년 결제액 21조7천억원…전년보다 41%↑"""
2021.01.12,수도권 폭설에 음식 배달 서비스 또 '일시 중지'
2021.01.12,[부고] 이석호(쿠팡 커뮤니케이션 전무)씨 모친상
2021.01.13,[코로나 1년] 초유의 감염병 위기에 곳곳 충격파…종식까진 '요원'
2021.01.13,"쿠팡, 택배업 재진출…자회사 쿠팡로지스틱스 운송업 자격 취득"
2021.01.14,"쿠팡, 택배업 재진출 성공…택배시장 흔드나"
2021.01.14,[충주소식] 쿠팡과 농특산품 홍보·판로 확대 협약
2021.01.15,노이즈캔슬링·통화품질 강화한 갤럭시 버즈 프로 나왔다
2021.01.15,이건희폰·벤츠폰…추억담은 갤버즈 프로 케이스 화제
2021.01.15,"박현주 미래에셋 회장 ""앤트 그룹 IPO 중단 조치 적절"""
2021.01.17,플랫폼-소상공인 연대기금 조성…바닥다지는 이익공유 논의
2021.01.17,쿠팡 나스닥 상장 수혜주?…골판지 업체까지 '들썩'
2021.01.18,물놀이기구·비비탄총 등 50개 제품 안전성 집중조사
2021.01.20,"글로벌 완성차 업체들, 수소차 주도권 경쟁 '후끈'"
2021.01.20,특별대출 등 설 명절자금 38조 지원…근로장려금 설 전 조기지급
2021.01.20,미성년이 술 사면 배달기사 책임?…배달서비스 불공정 계약 시정
2021.01.20,"거래소, 지난주 자동차·쿠팡 관련주 등 시장경보조치"
2021.01.20,몸값 5조? 이베이코리아 매물로…온라인 쇼핑가 지각변동 주목(종합)
2021.01.21,"10조원 돈방석 대형 은행권, 이익공유제에 '화들짝'"
2021.01.21,"김천시, 2년 반 동안 기업 160개사·투자 1조1천억 유치"
2021.01.21,"與 신영대, 배달플랫폼 규제법 추진…""지역상권 보호"""
2021.01.21,"택배업계, 설 성수기 분류작업 등에 하루 1만여명 추가 투입"
2021.01.22,"아톤, 네이버·쿠팡 출신 정보보호최고책임자 영입"
2021.01.24,"침대 반품 요청에 ""7만원 내라""…온라인몰 피해구제 신청↑"
2021.01.26,"""작년 배민+요기요 결제금액 12조2천억…75%↑"""
2021.01.26,"노동부, 온라인 유통업체에 '설 성수기 과로 방지' 요청"
2021.01.27,[전국 주요 신문 톱뉴스](27일 조간)
2021.01.27,라이브커머스 시장 폭발적 성장…유통가 '라방' 열풍
2021.01.27,소프트뱅크 CEO 16살 젊어진다…손정의는 전략·투자 집중(종합)
2021.01.27,대형쇼핑몰 '대금 갑질' 막는다 …한무경 '로켓정산법' 발의
2021.01.28,"쿠팡이츠, 다음달 25일까지 전통시장 음식 무료 배달"
2021.01.28,"네이버, 비대면에 작년 역대 최고매출…영업익 3년만에 1조 복귀(종합2보)"
2021.01.29,"[게시판] 노브랜드 버거, 배달 서비스 25개 매장으로 확대"
2021.01.29,토종 OTT지원 강화…콘텐츠 확대·AI번역시스템 기술개발
2021.01.29,"""최소규제원칙으로 토종OTT 혁신토대 만든다""…콘텐츠확대 시동(종합)"
2021.02.02,"온라인 플랫폼 이용 경기도 업체 절반 ""광고비 비싸다"""
2021.02.02,통영 관광 더 편하게…케이블카·모노레일 입장권 온라인 판매
2021.02.03,'코로나 1년' 대기업도 타격…순고용인원 6천명 감소
2021.02.03,"라이더유니온 ""쿠팡이츠 배달 수수료 삭감 중단하라"""
2021.02.03,라이더들의 외침
2021.02.03,'라이더에겐 2천500원 준다고?'
2021.02.03,생각에 잠긴 배달기사들
2021.02.03,쿠팡 본사 앞 배달기사들
2021.02.03,배달기사들의 대화
2021.02.03,코로나로 온라인 쇼핑시장 커졌는데…적자 왜?
2021.02.05,"물류업체 동방, 천안에 2천억원 들여 첨단 물류센터 짓는다"
2021.02.08,'산재 청문회'에 9개 기업 대표 부른다…택배도 포함
2021.02.09,경기도 공공배달앱 '배달특급' 시장 호감도 1위
2021.02.10,"정부, 설 맞아 전통시장·슈퍼 방역 강화…비대면 판매 지원도"
2021.02.10,'과로사 추정' 쿠팡 물류센터 노동자 산업재해 승인
2021.02.11,5인 이상 금지·집콕에…설 연휴에도 배달시장 뜨겁다
2021.02.12,"[1보] 쿠팡, 뉴욕증시 상장 공식화"
2021.02.12,"[2보] 쿠팡, 미 뉴욕증시에 상장키로…기업공개 절차"
2021.02.12,"쿠팡, 미 뉴욕증권거래소에 상장키로…이르면 3월 데뷔 전망(종합)"
